comments_before_basetime,comments_24_basetime,comments_48_24,comments_publ_24,Diff_52_53,links_before_basetime,links_24_basetime,links_48_24,links_publ_24,diff_8_7,Target
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,0
3,0,3,3,-3,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,1,1,0,1,1,0
2,0,0,2,0,1,0,1,1,-1,0
56,56,0,56,56,2,2,0,2,2,15
0,0,0,0,0,0,0,0,0,0,1
71,15,56,69,-41,2,0,2,2,-2,0
1,1,0,0,1,0,0,0,0,0,1
71,0,15,69,-15,2,0,0,2,0,0
2,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,57
57,57,0,57,57,0,0,0,0,0,7
64,7,57,57,-50,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,38
38,38,0,38,38,0,0,0,0,0,0
38,0,38,38,-38,0,0,0,0,0,0
376,376,0,376,376,0,0,0,0,0,5
381,5,376,376,-371,0,0,0,0,0,3
384,3,5,376,-2,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,12
12,12,0,12,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
13,1,12,12,-11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
9,9,0,9,9,0,0,0,0,0,1
10,1,9,10,-8,0,0,0,0,0,0
10,0,1,10,-1,0,0,0,0,0,0
7,7,0,7,7,0,0,0,0,0,0
7,7,0,7,7,0,0,0,0,0,0
7,0,7,7,-7,0,0,0,0,0,0
7,0,7,7,-7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3
7,0,0,7,0,0,0,0,0,0,0
7,0,0,7,0,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,2
5,2,3,3,-1,0,0,0,0,0,4
9,4,2,3,2,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,1,4
17,17,0,17,17,0,0,0,0,0,9
4,4,0,4,4,2,1,1,2,0,0
26,9,17,26,-8,0,0,0,0,0,1
4,0,4,4,-4,2,0,1,2,-1,0
27,1,9,26,-8,0,0,0,0,0,0
33,33,0,33,33,6,6,0,6,6,2
35,2,33,34,-31,6,0,6,6,-6,0
35,0,2,34,-2,6,0,0,6,0,0
205,205,0,205,205,3,3,0,3,3,111
316,111,205,306,-94,8,5,3,8,2,7
323,7,111,306,-104,8,0,5,8,-5,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,4
7,4,3,6,1,0,0,0,0,0,0
7,0,4,6,-4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,1,0
0,0,0,0,0,1,0,1,1,-1,0
0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
2,2,0,0,2,1,1,0,1,1,0
2,0,2,0,-2,2,1,1,1,0,0
0,0,0,0,0,2,2,0,2,2,1
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,2,0,2,2,-2,0
0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-1,2,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,0
2,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,4
6,4,2,4,2,0,0,0,0,0,2
8,2,4,4,-2,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,2
4,2,2,3,0,0,0,0,0,0,2
6,2,2,3,0,1,1,0,0,1,0
9,9,0,9,9,0,0,0,0,0,9
18,9,9,16,0,0,0,0,0,0,7
25,7,9,16,-2,0,0,0,0,0,8
2,2,0,2,2,0,0,0,0,0,2
4,2,2,4,0,0,0,0,0,0,7
11,7,2,4,5,1,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3
3,3,0,3,3,1,1,0,1,1,2
5,2,3,3,-1,1,0,1,1,-1,1
6,6,0,6,6,0,0,0,0,0,0
6,0,6,6,-6,0,0,0,0,0,0
6,0,0,6,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,0
4,0,4,4,-4,0,0,0,0,0,0
4,0,0,4,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,1,0
0,0,0,0,0,1,0,1,1,-1,0
0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,0
2,0,1,1,-1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,0
2,0,1,1,-1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
2,1,1,2,0,0,0,0,0,0,0
2,0,1,2,-1,0,0,0,0,0,0
1,1,0,1,1,1,1,0,1,1,0
1,0,1,1,-1,1,0,1,1,-1,0
1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,1,0,0,1,0
1,0,1,0,-1,1,0,1,0,-1,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
3,3,0,3,3,1,1,0,1,1,0
3,0,3,3,-3,1,0,1,1,-1,1
1,1,0,1,1,0,0,0,0,0,1
4,1,0,3,1,1,0,0,1,0,0
2,1,1,1,0,0,0,0,0,0,0
2,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-1,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,0,1,0,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,0,1,0,1,0,-1,0
1,1,0,1,1,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0
4,3,1,3,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
4,0,3,3,-3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-1,1,0,1,1,-1,0
1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
2,2,0,0,2,0,0,0,0,0,0
2,0,2,0,-2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,0
3,0,3,3,-3,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,0,1
7,7,0,7,7,0,0,0,0,0,2
9,2,7,9,-5,0,0,0,0,0,1
10,1,2,9,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
2,1,1,2,0,0,0,0,0,0,1
3,1,1,2,0,0,0,0,0,0,6
80,80,0,80,80,1,1,0,1,1,39
119,39,80,108,-41,1,0,1,1,-1,4
123,4,39,108,-35,1,0,0,1,0,0
130,130,0,130,130,3,3,0,3,3,0
130,0,130,130,-130,3,0,3,3,-3,0
130,0,0,130,0,3,0,0,3,0,0
62,62,0,62,62,3,3,0,3,3,1
63,1,62,63,-61,3,0,3,3,-3,0
63,0,1,63,-1,3,0,0,3,0,0
112,112,0,112,112,3,3,0,3,3,10
122,10,112,115,-102,3,0,3,3,-3,1
123,1,10,115,-9,3,0,0,3,0,0
111,111,0,111,111,3,3,0,3,3,11
122,11,111,111,-100,3,0,3,3,-3,17
139,17,11,111,6,3,0,0,3,0,3
0,0,0,0,0,0,0,0,0,0,12
12,12,0,0,12,4,4,0,2,4,4
16,4,12,0,-8,4,0,4,2,-4,0
163,163,0,163,163,9,9,0,9,9,9
172,9,163,168,-154,9,0,9,9,-9,1
173,1,9,168,-8,9,0,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,2
2,2,0,2,2,0,0,0,0,0,0
3,2,1,3,1,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
3,0,2,3,-2,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,1
2,2,0,2,2,0,0,0,0,0,0
3,1,2,3,-1,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
3,0,1,3,-1,0,0,0,0,0,0
7,7,0,7,7,0,0,0,0,0,3
2,0,0,2,0,0,0,0,0,0,0
10,3,7,9,-4,0,0,0,0,0,0
10,0,3,9,-3,0,0,0,0,0,0
7,7,0,7,7,0,0,0,0,0,5
12,5,7,12,-2,0,0,0,0,0,1
13,1,5,12,-4,0,0,0,0,0,0
16,16,0,16,16,0,0,0,0,0,4
6,6,0,6,6,0,0,0,0,0,0
20,4,16,20,-12,0,0,0,0,0,1
6,0,6,6,-6,0,0,0,0,0,0
21,1,4,20,-3,0,0,0,0,0,1
6,0,0,6,0,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,1
4,0,4,4,-4,0,0,0,0,0,0
4,1,3,3,-2,0,0,0,0,0,0
18,18,0,18,18,0,0,0,0,0,1
4,0,0,4,0,0,0,0,0,0,0
4,0,1,3,-1,0,0,0,0,0,0
19,1,18,19,-17,0,0,0,0,0,0
8,8,0,8,8,0,0,0,0,0,2
19,0,1,19,-1,0,0,0,0,0,0
10,2,8,9,-6,0,0,0,0,0,0
10,0,2,9,-2,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,3
7,3,4,7,-1,0,0,0,0,0,3
10,3,3,7,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,-1,0,0,0,0,0,0
2,1,1,1,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,1
2,0,1,1,-1,0,0,0,0,0,0
3,1,2,2,-1,0,0,0,0,0,0
3,0,1,2,-1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
1,0,1,1,-1,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,0
4,0,4,4,-4,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,2
4,0,0,4,0,0,0,0,0,0,0
3,2,1,3,1,1,1,0,1,1,0
3,0,2,3,-2,1,0,1,1,-1,0
6,6,0,6,6,0,0,0,0,0,2
6,6,0,6,6,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,0
8,2,6,8,-4,0,0,0,0,0,0
6,0,6,6,-6,0,0,0,0,0,0
4,0,4,4,-4,0,0,0,0,0,0
8,0,2,8,-2,0,0,0,0,0,0
6,0,0,6,0,0,0,0,0,0,0
4,0,0,4,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,1
3,1,2,3,-1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,1,0
3,0,1,3,-1,0,0,0,0,0,0
0,0,0,0,0,1,0,1,1,-1,0
3,3,0,3,3,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
3,3,0,3,3,0,0,0,0,0,2
3,0,3,3,-3,0,0,0,0,0,0
3,0,3,3,-3,0,0,0,0,0,0
5,2,3,5,-1,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,0,0
5,0,2,5,-2,0,0,0,0,0,0
20,1,0,20,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
20,0,1,20,-1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0
20,0,0,20,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,0
6,3,3,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
3,0,3,3,-3,0,0,0,0,0,1
6,0,3,6,-3,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
4,1,0,3,1,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,0
3,0,3,3,-3,0,0,0,0,0,1
4,1,0,3,1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,1,0
0,0,0,0,0,1,0,1,1,-1,0
0,0,0,0,0,1,0,0,1,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
115,115,0,115,115,2,2,0,2,2,13
128,13,115,128,-102,3,1,2,2,-1,0
128,0,13,128,-13,3,0,1,2,-1,0
1,1,0,1,1,0,0,0,0,0,3
1,1,0,1,1,0,0,0,0,0,3
4,3,1,2,2,0,0,0,0,0,0
4,3,1,4,2,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,1
